,id,t_start,t_end,mode,algo,msgsize,itertot,comment,msg_bytes,iterations,benchmark_power_W,baseline_power_W,energy_J,energy_raw_including_baseline_power_J,ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE,segment_time_s,latency_per_iter_s_emeter,latency_per_iter_s,hashsize_bits,energy_per_iter_J,E_per_iter_w_baseline_J,hash_bits,info_bits,energy_per_info_bit_J,E_per_info_bit_w_baseline_J,tempdelta_C,label
243,28,190.7971298738788,210.72468424202208,benchmark,RSID,1024,1978315,19.928s,1024,1978315,3.0537156159183034,2.6021238798069093,8.99910728877183,60.85279756950166,RSID,8,1024.0,1978315.0,10072.96,0.8132664082851515,19.927,992756.0,1985513.0,0.10,992756.0,1985513.0,52.4,52.9,0.5,random,2026-02-12,13:04:39,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-1024-1978315-random-20260212_130217.log,,19.92755436814329,1.0072993617367957e-05,1.0072959999999999e-05,8,4.548874819617619e-06,3.0759913143003846e-05,8,8192,5.552825707541039e-10,3.754872209839337e-09,0.5,RSID-8-1024B
244,32,218.73717799420783,238.7237147693605,benchmark,RSID,2048,994002,19.987s,2048,994002,3.0519223006503613,2.6026194800518843,8.980039188035278,60.99738185214721,RSID,8,2048.0,994002.0,20107.07,0.814837766019614,19.986,497337.0,994675.0,0.20,497337.0,994675.0,52.9,52.4,-0.5,random,2026-02-12,13:05:07,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-2048-994002-random-20260212_130217.log,,19.986536775152672,2.010713939725742e-05,2.010707e-05,8,9.034226478453038e-06,6.136545183223697e-05,8,16384,5.514054247102685e-10,3.745449940932432e-09,-0.5,RSID-8-2048B
245,35,246.736003721522,266.74988129992374,benchmark,RSID,4096,497531,20.014s,4096,497531,3.0502801649731706,2.604673910935253,8.918299570283544,61.047647873412,RSID,8,4096.0,497531.0,40226.23,0.8145928663958814,20.014,248594.0,497188.0,0.40,248594.0,497188.0,52.9,53.5,0.6000000000000014,random,2026-02-12,13:05:35,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-4096-497531-random-20260212_130217.log,,20.013877578401747,4.022639308586148e-05,4.022623e-05,8,1.7925113350290825e-05,0.00012270119424400086,8,32768,5.470310470669808e-10,3.744543281372097e-09,0.6000000000000014,RSID-8-4096B
246,39,274.76237505210946,294.75454382793146,benchmark,RSID,8192,248631,19.992s,8192,248631,3.0539119081439483,2.6036804012626646,9.00113752710998,61.05434855420255,RSID,8,8192.0,248631.0,80408.79,0.815035271641322,19.992,124364.0,248729.0,0.80,124364.0,248729.0,52.4,52.9,0.5,random,2026-02-12,13:06:03,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-8192-248631-random-20260212_130217.log,,19.992168775821995,8.040899475858599e-05,8.040879e-05,8,3.620279662274608e-05,0.0002455620922338829,8,65536,5.524108371390698e-10,3.746980167142989e-09,0.5,RSID-8-8192B
247,43,302.76765198019024,322.7567487556471,benchmark,RSID,16384,124287,19.989s,16384,124287,3.055273261654155,2.6015105215374748,9.070335691027717,61.07217851401611,RSID,8,16384.0,124287.0,160830.1,0.8149718243040326,19.989,62177.0,124354.0,1.61,62177.0,124354.0,52.4,52.9,0.5,random,2026-02-12,13:06:31,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-16384-124287-random-20260212_130217.log,,19.989096775456858,0.00016083014937569382,0.0001608301,8,7.297895750181207e-05,0.0004913802611215662,8,131072,5.567852592606512e-10,3.7489338769650745e-09,0.5,RSID-8-16384B
248,47,330.76965210788154,350.7594656834236,benchmark,RSID,32768,62160,19.990s,32768,62160,3.054004051166045,2.6051300870634653,8.972940575622758,61.04899799162407,RSID,8,32768.0,62160.0,321584.33,0.8151640970814716,19.990,31096.0,62192.0,3.22,31096.0,62192.0,52.9,52.9,0.0,random,2026-02-12,13:06:59,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-32768-62160-random-20260212_130217.log,,19.989813575542087,0.0003215864474829808,0.00032158433,8,0.00014435232586265697,0.0009821267373169896,8,262144,5.506604227548865e-10,3.746516179340323e-09,0.0,RSID-8-32768B
249,51,358.77277863570674,378.7737538125753,benchmark,RSID,65536,31073,20.001s,65536,31073,3.0575596336149546,2.605690816356374,9.037847593461661,61.154200964104085,RSID,8,65536.0,31073.0,643674.38,0.8145236415965477,20.001,15535.0,31071.0,6.44,15535.0,31071.0,53.5,52.4,-1.1000000000000014,random,2026-02-12,13:07:27,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-65536-31073-random-20260212_130217.log,,20.000975176868565,0.0006436769921432937,0.00064367438,8,0.00029085854579415126,0.001968081645290255,8,524288,5.547686496623063e-10,3.753817835407743e-09,-1.1000000000000014,RSID-8-65536B
250,55,386.7879883649679,406.7872227416295,benchmark,RSID,131072,15535,19.999s,131072,15535,3.0678508182054793,2.607894745446619,9.198799571485637,61.35469430450502,RSID,8,131072.0,15535.0,1287364.05,0.814513967513696,19.999,7767.0,15535.0,12.87,10000.0,15535.0,52.9,52.9,0.0,random,2026-02-12,13:07:55,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-131072-15535-random-20260212_130217.log,,19.999234376661605,0.001287366229588774,0.00128736405,8,0.0005921338636295872,0.00394944926324461,8,1048576,5.647028576179383e-10,3.766488326305971e-09,0.0,RSID-8-131072B
251,58,414.8029932942047,440.5581323548844,benchmark,RSID,262144,10000,25.755s,262144,10000,3.071620731379801,2.6082373039335067,11.934536631986871,79.11004579526104,RSID,8,262144.0,10000.0,2575516.19,0.8142647319176821,25.755,3882.0,7765.0,25.76,10000.0,10000.0,52.9,52.9,0.0,random,2026-02-12,13:08:23,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-262144-10000-random-20260212_130217.log,,25.755139060679653,0.002575513906067965,0.00257551619,8,0.001193453663198687,0.007911004579526105,8,2097152,5.690830532067714e-10,3.772260942233136e-09,0.0,RSID-8-262144B
252,62,448.57646290776376,500.10988343187336,benchmark,RSID,524288,10000,51.533s,524288,10000,3.0742242534481976,2.6086277524033834,23.993809235831264,158.425317061815,RSID,8,524288.0,10000.0,5153372.43,0.8138949895379481,51.534,1940.0,3880.0,51.53,10000.0,10000.0,52.9,54.0,1.1000000000000014,random,2026-02-12,13:08:57,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-524288-10000-random-20260212_130217.log,,51.5334205241096,0.00515334205241096,0.00515337243,8,0.0023993809235831266,0.015842531706181502,8,4194304,5.720569905240838e-10,3.777153898759246e-09,1.1000000000000014,RSID-8-524288B
253,66,508.13415318545856,611.1985366333856,benchmark,RSID,1048576,10000,103.064s,1048576,10000,3.081149645308753,2.611508770527551,48.403281810774764,317.5568143899728,RSID,8,1048576.0,10000.0,10306536.08,0.8139114766481271,103.065,970.0,1940.0,103.07,10000.0,10000.0,53.5,53.5,0.0,random,2026-02-12,13:09:57,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-1048576-10000-random-20260212_130217.log,,103.06438344792707,0.010306438344792708,0.01030653608,8,0.0048403281810774764,0.031755681438997284,8,8388608,5.770120836588712e-10,3.785572223543797e-09,0.0,RSID-8-1048576B
254,70,619.2349919884189,825.3883348871937,benchmark,RSID,2097152,10000,206.153s,2097152,10000,3.0875621074021455,2.617030424186199,97.00170852075256,636.5112762452451,RSID,8,2097152.0,10000.0,20615578.59,0.8138125217663367,206.156,485.0,970.0,206.16,10000.0,10000.0,53.5,54.0,0.5,random,2026-02-12,13:11:48,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-2097152-10000-random-20260212_130217.log,,206.15334289877478,0.02061533428987748,0.02061557859,8,0.009700170852075255,0.0636511276245245,8,16777216,5.781752378985438e-10,3.793902851612836e-09,0.5,RSID-8-2097152B
255,14,51.01108145692194,70.59129628688936,benchmark,SHA256ID,32,4636079,19.580s,32,4636079,3.6839337911074894,2.6690155782099034,19.872406825239967,72.13230168568556,SHA256ID,16,32.0,4636079.0,4223.4,0.06061467064450443,19.580,2367760.0,4735521.0,0.04,2367760.0,4735521.0,56.2,56.2,0.0,random,2026-02-12,17:27:37,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-32-4636079-random-20260212_172730.log,,19.580214829967417,4.223442877044894e-06,4.223399999999999e-06,16,4.28646854922877e-06,1.5558902616992842e-05,16,256,1.6744017770424882e-08,6.077696334762829e-08,0.0,SHA256ID-16-32B
256,19,78.6040977723791,98.8271799215274,benchmark,SHA256ID,64,4626160,20.223s,64,4626160,3.6882371140286745,2.6522625341346537,20.950697745427455,74.58761548747262,SHA256ID,16,64.0,4626160.0,4371.41,0.11712468059504828,20.223,2287591.0,4575182.0,0.04,2287591.0,4575182.0,54.5,56.8,2.299999999999997,random,2026-02-12,17:28:05,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-64-4626160-random-20260212_172730.log,,20.223082149148297,4.371461892616835e-06,4.37141e-06,16,4.528744735466878e-06,1.6123008172538914e-05,16,512,8.845204561458747e-09,3.1490250336990066e-08,2.299999999999997,SHA256ID-16-64B
257,23,106.83977660697916,126.67373868398867,benchmark,SHA256ID,128,4539955,19.834s,128,4539955,3.689862372614715,2.6531369967120586,20.56245875461562,73.18467498231959,SHA256ID,16,128.0,4539955.0,4368.71,0.23439413465302117,19.834,2289005.0,4578010.0,0.04,2289005.0,4578010.0,54.0,56.8,2.799999999999997,random,2026-02-12,17:28:33,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-128-4539955-random-20260212_172730.log,,19.833962077009517,4.368757416540366e-06,4.36871e-06,16,4.5292208302980134e-06,1.6120132244112462e-05,16,1024,4.423067217087904e-09,1.5742316644641076e-08,2.799999999999997,SHA256ID-16-128B
258,28,134.68633536944046,154.17879338313867,benchmark,SHA256ID,256,4380163,19.492s,256,4380163,3.6807544542528987,2.653801509007711,20.01792243042293,71.74703154489322,SHA256ID,16,256.0,4380163.0,4450.12,0.46021230888155823,19.492,2247130.0,4494260.0,0.04,2247130.0,4494260.0,55.6,56.8,1.1999999999999957,random,2026-02-12,17:29:01,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-256-4380163-random-20260212_172730.log,,19.49245801369821,4.450167268592108e-06,4.45012e-06,16,4.5701318490711265e-06,1.6379991234320095e-05,16,2048,2.231509691929261e-09,7.998042594882859e-09,1.1999999999999957,SHA256ID-16-256B
259,31,162.19139006859044,181.64708647547343,benchmark,SHA256ID,512,4182507,19.456s,512,4182507,3.681187035319987,2.651289200579699,20.037471788907794,71.62014418028072,SHA256ID,16,512.0,4182507.0,4651.62,0.880553441596691,19.455,2149788.0,4299577.0,0.05,2149788.0,4299577.0,56.2,56.8,0.5999999999999943,random,2026-02-12,17:29:28,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-512-4182507-random-20260212_172730.log,,19.455696406882993,4.651682927699342e-06,4.65162e-06,16,4.7907802160062835e-06,1.7123735639959652e-05,16,4096,1.169624076173409e-09,4.1805995214745245e-09,0.5999999999999943,SHA256ID-16-512B
260,35,189.6596831609252,209.0244483509505,benchmark,SHA256ID,1024,3918395,19.365s,1024,3918395,3.678818085705135,2.649336548466775,19.935745705668552,71.23952121403717,SHA256ID,16,1024.0,3918395.0,4941.95,1.6576452614858508,19.365,2023492.0,4046985.0,0.05,2023492.0,4046985.0,56.2,56.8,0.5999999999999943,random,2026-02-12,17:29:56,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-1024-3918395-random-20260212_172730.log,,19.36476519002531,4.942014572299452e-06,4.94195e-06,16,5.087732529688444e-06,1.8180791169353056e-05,16,8192,6.210610998154839e-10,2.219334859540168e-09,0.5999999999999943,SHA256ID-16-1024B
261,39,217.0371474364213,236.5876662608833,benchmark,SHA256ID,2048,3343464,19.551s,2048,3343464,3.6603611211636236,2.65333456911442,19.687970220453355,71.56203381927207,SHA256ID,16,2048.0,3343464.0,5847.32,2.8019673970297503,19.550,1710185.0,3420370.0,0.06,1710185.0,3420370.0,56.8,56.2,-0.5999999999999943,random,2026-02-12,17:30:23,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-2048-3343464-random-20260212_172730.log,,19.550518824462017,5.847384277043813e-06,5.84732e-06,16,5.888494752883045e-06,2.140356044487755e-05,16,16384,3.5940519731952177e-10,1.3063696560594208e-09,-0.5999999999999943,SHA256ID-16-2048B
262,42,244.6000581462972,263.7851113030057,benchmark,SHA256ID,4096,2773348,19.185s,4096,2773348,3.6715634949209863,2.6549562114765477,19.503737371453276,70.4392074850775,SHA256ID,16,4096.0,2773348.0,6917.57,4.7369235150493605,19.185,1445594.0,2891188.0,0.07,1445594.0,2891188.0,56.2,57.9,1.6999999999999957,random,2026-02-12,17:30:51,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-4096-2773348-random-20260212_172730.log,,19.185053156708506,6.9176508525826925e-06,6.91757e-06,16,7.032560418473728e-06,2.5398618379329787e-05,16,32768,2.146167119895547e-10,7.751043206582577e-10,1.6999999999999957,SHA256ID-16-4096B
263,46,271.7976055884385,291.37372441764654,benchmark,SHA256ID,8192,2026375,19.576s,8192,2026375,3.6658431215720655,2.6550342966693155,19.787789353446456,71.76305135248326,SHA256ID,16,8192.0,2026375.0,9660.56,6.78387174242487,19.576,1035136.0,2070273.0,0.10,1035136.0,2070273.0,56.2,57.3,1.0999999999999943,random,2026-02-12,17:31:18,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-8192-2026375-random-20260212_172730.log,,19.576118829208042,9.660659467871466e-06,9.66056e-06,16,9.765117193730901e-06,3.541449699709247e-05,16,65536,1.4900386342973177e-10,5.403823394331737e-10,1.0999999999999943,SHA256ID-16-8192B
264,50,299.3869355032122,319.0939215566817,benchmark,SHA256ID,16384,1317922,19.707s,16384,1317922,3.6571542003106994,2.6558387283157394,19.733001338396264,72.07157642100552,SHA256ID,16,16384.0,1317922.0,14952.87,8.76567508444867,19.707,668767.0,1337535.0,0.15,668767.0,1337535.0,56.8,57.3,0.5,random,2026-02-12,17:31:46,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-16384-1317922-random-20260212_172730.log,,19.706986053469507,1.495307465348443e-05,1.495287e-05,16,1.4972814277625128e-05,5.468576776243626e-05,16,131072,1.1423350736713507e-10,4.1721929750393873e-10,0.5,SHA256ID-16-16384B
265,54,327.1069278422094,347.00304673074214,benchmark,SHA256ID,32768,770578,19.896s,32768,770578,3.6573677666250486,2.656419458570167,19.915062803629425,72.76749543813222,SHA256ID,16,32768.0,770578.0,25819.49,10.152950348748174,19.896,387304.0,774608.0,0.26,387304.0,774608.0,56.2,56.8,0.5999999999999943,random,2026-02-12,17:32:13,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-32768-770578-random-20260212_172730.log,,19.896118888532726,2.5819733873187044e-05,2.5819490000000002e-05,16,2.5844317906337094e-05,9.443235524259999e-05,16,262144,9.858824884924734e-11,3.602308473304748e-10,0.5999999999999943,SHA256ID-16-32768B
266,58,355.0165650163648,374.9230263068149,benchmark,SHA256ID,65536,423470,19.906s,65536,423470,3.7071272277918066,2.6568692580497246,20.907006232955542,73.79586658357354,SHA256ID,16,65536.0,423470.0,47007.4,11.153307777073396,19.906,212732.0,425464.0,0.47,212732.0,425464.0,56.8,57.3,0.5,random,2026-02-12,17:32:41,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-65536-423470-random-20260212_172730.log,,19.906461290450125,4.700796110810713e-05,4.70074e-05,16,4.9370690327427075e-05,0.0001742646860074469,16,524288,9.416711869702735e-11,3.3238351060380345e-10,0.5,SHA256ID-16-65536B
267,62,382.9368517924945,402.8829418902913,benchmark,SHA256ID,131072,222195,19.946s,131072,222195,3.724014669909706,2.6583356208106514,21.25621164143655,74.279608740118,SHA256ID,16,131072.0,222195.0,89767.5,11.681020413846882,19.946,111398.0,222797.0,0.90,111398.0,222797.0,56.8,57.3,0.5,random,2026-02-12,17:33:09,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-131072-222195-random-20260212_172730.log,,19.946090097796798,8.976840206933908e-05,8.97675e-05,16,9.566467130869979e-05,0.0003342991909814262,16,1048576,9.123294001455287e-11,3.1881255243437403e-10,0.5,SHA256ID-16-131072B
268,66,410.8986105763126,430.879619080583,benchmark,SHA256ID,262144,114024,19.981s,262144,114024,3.7176257416224243,2.6599632248904324,21.13324654321684,74.28198793542028,SHA256ID,16,262144.0,114024.0,175232.99,11.967792137770406,19.981,57066.0,114133.0,1.75,57066.0,114133.0,56.2,57.9,1.6999999999999957,random,2026-02-12,17:33:37,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-262144-114024-random-20260212_172730.log,,19.98100850427039,0.00017523511282072538,0.00017523299,16,0.00018534033662401632,0.0006514592360855634,16,2097152,8.837715941620651e-11,3.1063997082021875e-10,1.6999999999999957,SHA256ID-16-262144B
269,72,438.89795016709786,458.8847954724503,benchmark,SHA256ID,524288,57747,19.987s,524288,57747,3.7464085313507534,2.6606984024016103,21.700001308168282,74.87896868116769,SHA256ID,16,524288.0,57747.0,346095.45,12.118922684479093,19.986,28893.0,57787.0,3.46,28893.0,57787.0,56.8,57.3,0.5,random,2026-02-12,17:34:05,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-524288-57747-random-20260212_172730.log,,19.98684530535246,0.0003461105391683111,0.00034609545000000003,16,0.00037577711929915464,0.0012966728779186397,16,4194304,8.959224684218279e-11,3.091509051128959e-10,0.5,SHA256ID-16-524288B
270,75,466.90773455981946,486.8949894652479,benchmark,SHA256ID,1048576,29060,19.987s,1048576,29060,3.7971785814203263,2.664957475526201,22.630080450564247,75.89525930004748,SHA256ID,16,1048576.0,29060.0,687783.7,12.196578662739464,19.987,14539.0,29078.0,6.88,14539.0,29078.0,56.8,57.9,1.1000000000000014,random,2026-02-12,17:34:33,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-1048576-29060-random-20260212_172730.log,,19.987254905428415,0.0006877926670828773,0.0006877837,16,0.0007787364229375171,0.002611674442534325,16,8388608,9.283261572569812e-11,3.113358548324496e-10,1.1000000000000014,SHA256ID-16-1048576B
271,78,494.92919255470525,514.933241063247,benchmark,SHA256ID,2097152,14575,20.004s,2097152,14575,3.8290039877499336,2.6671547024636104,23.24179417745877,76.59568504119191,SHA256ID,16,2097152.0,14575.0,1372468.1,12.224120910351212,20.004,7286.0,14572.0,13.72,10000.0,14572.0,56.8,58.4,1.6000000000000014,random,2026-02-12,17:35:01,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-16/SHA256ID-16-2097152-14575-random-20260212_172730.log,,20.004048508541757,0.0013724904637078394,0.0013724681,16,0.0015946342488822485,0.005255278562002876,16,16777216,9.504760795129827e-11,3.132390118839071e-10,1.6000000000000014,SHA256ID-16-2097152B
272,18,50.81385890600512,70.73096975360716,benchmark,SHA256ID,32,4623732,19.917s,32,4623732,3.687971226934791,2.6671252003151893,20.332411106386612,73.45381383322234,SHA256ID,32,32.0,4623732.0,4307.15,0.0594360540032272,19.915,2321720.0,4643441.0,0.04,2321720.0,4643441.0,57.3,56.8,-0.5,random,2026-02-12,17:38:32,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-32-4623732-random-20260212_173825.log,,19.917110847602032,4.307583321784661e-06,4.30715e-06,32,4.397402597379479e-06,1.5886261105363015e-05,32,256,1.717735389601359e-08,6.205570744282428e-08,-0.5,SHA256ID-32-32B
273,24,78.74213282076447,98.55172364867538,benchmark,SHA256ID,64,4483993,19.810s,64,4483993,3.6828341460984384,2.652912933628647,20.402414245923364,72.95552796184128,SHA256ID,32,64.0,4483993.0,4417.78,0.1158953139359588,19.809,2263580.0,4527160.0,0.04,2263580.0,4527160.0,56.2,56.2,0.0,random,2026-02-12,17:39:00,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-64-4483993-random-20260212_173825.log,,19.80959082791091,4.41784606441422e-06,4.41778e-06,32,4.550054883208641e-06,1.627021450788199e-05,32,512,8.886825943766877e-09,3.177776271070701e-08,0.0,SHA256ID-32-64B
274,30,106.56411551605774,127.15399448686992,benchmark,SHA256ID,128,4567555,20.590s,128,4567555,3.6747972013371433,2.6541558449393743,21.014992440615707,75.66373622979958,SHA256ID,32,128.0,4567555.0,4507.79,0.22716231235261625,20.590,2218381.0,4436763.0,0.05,2218381.0,4436763.0,56.8,56.8,0.0,random,2026-02-12,17:39:28,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-128-4567555-random-20260212_173825.log,,20.58987897081218,4.507855728242392e-06,4.50779e-06,32,4.6009281641087425e-06,1.6565478955327213e-05,32,1024,4.493093910262444e-09,1.617722554231173e-08,0.0,SHA256ID-32-128B
275,36,135.16679595432728,155.8653213450369,benchmark,SHA256ID,256,4423985,20.699s,256,4423985,3.6748837597187465,2.654966423374856,21.110892956511158,76.06477622782388,SHA256ID,32,256.0,4423985.0,4678.63,0.4377349779743215,20.698,2137377.0,4274755.0,0.05,2137377.0,4274755.0,55.1,57.9,2.799999999999997,random,2026-02-12,17:39:57,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-256-4423985-random-20260212_173825.log,,20.69852539070962,4.678706051378931e-06,4.67863e-06,32,4.77191784251329e-06,1.7193723809602403e-05,32,2048,2.3300380090396925e-09,8.395372953907423e-09,2.799999999999997,SHA256ID-32-256B
276,40,163.87771321241925,184.16295212743995,benchmark,SHA256ID,512,4240072,20.285s,512,4240072,3.67384707327272,2.6603460200194675,20.559222493286313,74.52497041498495,SHA256ID,32,512.0,4240072.0,4784.08,0.8561729736960921,20.285,2090266.0,4180532.0,0.05,2090266.0,4180532.0,56.2,57.9,1.6999999999999957,random,2026-02-12,17:40:25,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-512-4240072-random-20260212_173825.log,,20.2852389150207,4.78417322041246e-06,4.78408e-06,32,4.848790891590122e-06,1.7576345499554004e-05,32,4096,1.1837868387671196e-09,4.291099975477052e-09,1.6999999999999957,SHA256ID-32-512B
277,45,192.17585599491605,212.9377669972341,benchmark,SHA256ID,1024,4000720,20.762s,1024,4000720,3.6674083486175766,2.660481878336672,20.905800421700242,76.14248840300618,SHA256ID,32,1024.0,4000720.0,5189.47,1.5785812424004764,20.762,1926979.0,3853958.0,0.05,1926979.0,3853958.0,56.8,57.3,0.5,random,2026-02-12,17:40:54,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-1024-4000720-random-20260212_173825.log,,20.761911002318044,5.18954363272562e-06,5.1894700000000005e-06,32,5.225509513712592e-06,1.903219630541657e-05,32,8192,6.378795793106192e-10,2.323266150563546e-09,0.5,SHA256ID-32-1024B
278,50,220.9346398176393,240.5346476978971,benchmark,SHA256ID,2048,3404446,19.600s,2048,3404446,3.680399107170114,2.6613242520316307,19.97442331152998,72.13547079933602,SHA256ID,32,2048.0,3404446.0,5730.46,2.859107296796418,19.509,1745060.0,3490121.0,0.06,1745060.0,3490121.0,56.8,57.9,1.1000000000000014,random,2026-02-12,17:41:22,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-2048-3404446-random-20260212_173825.log,,19.600007880257806,5.757179840789898e-06,5.73046e-06,32,5.867158213562494e-06,2.1188607720415015e-05,32,16384,3.5810291830825767e-10,1.2932499829354867e-09,1.1000000000000014,SHA256ID-32-2048B
279,54,248.4724167050184,267.8272490496452,benchmark,SHA256ID,4096,2779487,19.355s,4096,2779487,3.67852849644348,2.6620946394916714,19.67287606169435,71.19699540151225,SHA256ID,32,4096.0,2779487.0,6963.36,4.705774223937869,19.355,1436088.0,2872176.0,0.07,1436088.0,2872176.0,56.8,57.9,1.1000000000000014,random,2026-02-12,17:41:50,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-4096-2779487-random-20260212_173825.log,,19.35483234462683,6.963454891002127e-06,6.96336e-06,32,7.077880220952409e-06,2.5615156826246086e-05,32,32768,2.159997626023074e-10,7.81712549629092e-10,1.1000000000000014,SHA256ID-32-4096B
280,58,275.83974331704627,295.1899676608292,benchmark,SHA256ID,8192,2011710,19.350s,8192,2011710,3.670285241840099,2.656274198347825,19.621448361817826,71.02094687347731,SHA256ID,32,8192.0,2011710.0,9618.65,6.8134301591179645,19.350,1039646.0,2079293.0,0.10,1039646.0,2079293.0,56.8,57.3,0.5,random,2026-02-12,17:42:17,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-8192-2011710-random-20260212_173825.log,,19.35022434378294,9.618794132247163e-06,9.61865e-06,32,9.753616754809504e-06,3.530376986418386e-05,32,65536,1.48828380658104e-10,5.386927774686258e-10,0.5,SHA256ID-32-8192B
281,61,303.2029739283241,323.1286863775014,benchmark,SHA256ID,16384,1309985,19.926s,16384,1309985,3.654705298572139,2.6602923891455763,19.814473448614844,72.82269426513943,SHA256ID,32,16384.0,1309985.0,15154.73,8.648916872817926,19.852,659859.0,1319719.0,0.15,659859.0,1319719.0,57.3,57.3,0.0,random,2026-02-12,17:42:45,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/SHA256ID-32/SHA256ID-32-16384-1309985-random-20260212_173825.log,,19.925712449177297,1.5210641686108846e-05,1.515473e-05,32,1.5125725446180563e-05,5.559047948269593e-05,32,131072,1.1540012700027895e-10,4.241217001548457e-10,0.0,SHA256ID-32-16384B
